dates,EMU TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,UK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,ES TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BG TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NL TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,OE TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,GR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,CZ TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,DK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,HN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PO TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND
3/23/2017,228.778,481.979,584.655,972.5468795356,867.636,609.166,959.346,734.423,515.233,523.16,522.152,720.516,226.258,11.7238022983,86.2443688393,1.6359250283,69.4240122411,79.9502639296,77.9552493887,306.0099948625
3/24/2017,229.171,482.594,586.216,970.5236388857,868.9,610.308,960.885,735.9,515.356,523.429,523.389,721.655,224.596,11.72513462,86.3266595851,1.6354819977,69.2624067113,80.0009385485,77.8944327731,306.0351991037
3/27/2017,229.391,482.534,586.852,971.4569498181,869.629,610.977,962.547,736.047,515.727,523.936,524.194,721.644,228.73,11.7444902944,86.3570382119,1.6415691184,69.0251795636,80.1662062886,77.7880898759,306.7622740225
3/28/2017,229.92,483.108,588.338,968.9313109176,869.887,612.604,966.598,738.031,516.479,524.812,525.159,722.509,231.731,11.7509992598,86.4946008238,1.6449165814,68.929716266,80.4614603864,77.8480647782,307.8969033586
3/29/2017,230.247,484.427,588.563,972.940361411,871.885,613.181,967.394,740.103,517.356,525.633,527.124,724.199,235.168,11.74982884,86.6521964102,1.6455053638,69.5049062364,80.7026924715,77.8027004396,308.0421700798
3/30/2017,230.234,484.67,587.753,984.2404142666,872.576,612.272,967.645,740.072,517.746,526.17,528.274,724.346,235.155,11.6976941211,86.7676462086,1.6496331525,69.6064804713,81.0344131717,77.7121643879,308.577173049
3/31/2017,230.023,484.562,586.688,987.8335087104,871.435,611.94,967.011,738.709,517.715,526.13,527.577,724.566,234.663,11.763502137,86.8015007463,1.6536601604,69.4506463464,80.6152212389,77.8816137393,308.3013404325
4/3/2017,230.304,486.286,587.228,997.3595735957,872.869,612.821,965.603,739.3,519.696,527.85,529.504,726.621,234.192,11.7662510637,87.1016967383,1.6547227261,69.6235159257,80.6764650462,77.8242218153,309.4160037436
4/4/2017,230.864,487.227,588.685,992.9337613073,874.159,615.024,968.841,739.931,520.978,529.397,529.013,727.616,233.116,11.7808548399,87.3258886252,1.6488813426,69.5812508516,80.4224227046,77.6726480082,310.0660143265
4/5/2017,230.845,487.09,588.535,992.5860051486,873.982,614.92,969.254,739.947,520.907,529.204,528.358,727.97,232.868,11.7830225294,87.2530679488,1.6471984392,69.5887422276,80.9721942969,77.7800539309,309.7323805521
4/6/2017,231.027,487.162,589.793,992.7274859287,873.484,616.043,969.613,740.701,521.233,529.529,529.235,727.878,232.642,11.9182592029,87.3024625772,1.6465974653,69.5977312391,80.9953733833,77.6418290026,309.7546843605
4/7/2017,231.477,488.433,590.611,990.0531076744,874.311,617.062,972.02,742.107,522.633,530.533,530.51,729.745,238.03,11.9152252066,87.5204572197,1.6467879676,69.7053366801,81.0512850882,77.6089955491,310.7208682229
4/10/2017,231.204,489.098,588.28,995.2479774886,874.663,615.88,970.521,741.469,522.717,530.202,531.217,730.091,240.32,11.9187117431,87.6203539347,1.641347023,69.8537412176,80.6241666962,77.5870356883,311.1881697787
4/11/2017,231.096,489.769,587.834,1000.5581012807,872.805,617.038,968.941,740.84,523.415,530.184,531.436,730.011,241.138,11.8876766768,87.8002635542,1.6375142686,69.9480321773,80.6065100948,77.5704512941,310.7854871891
4/12/2017,231.113,490.053,589.28,1003.6437533133,870.975,618.341,966.742,741.462,523.928,530.376,531.346,730.549,242.01,11.8603815265,87.8013097207,1.6352982591,70.1612009111,80.4791870053,77.861643764,311.4805097451
4/13/2017,231.222,490.702,589.849,1003.4564410673,869.582,618.832,966.937,741.661,524.622,530.9,531.178,731.765,241.898,11.8747191011,87.9441576598,1.6339296925,70.3572332581,80.823819118,77.8080992795,311.5805741582
4/14/2017,231.132,490.826,589.493,1003.6838075043,869.974,618.554,965.61,741.706,524.693,531.287,530.835,731.787,241.925,11.8690262172,87.9831424423,1.6341181879,70.3624057668,80.7863513721,77.8090370579,311.6611249005
4/17/2017,231.133,490.881,589.535,1006.2663123708,870.006,618.594,965.372,741.757,524.827,531.321,530.865,731.825,241.951,11.8919993996,87.9463913645,1.6311761611,70.2573963684,80.5592778052,77.9339994261,311.4721715115
4/18/2017,231.473,491.489,590,1018.5324822526,871.322,618.365,968.478,742.433,525.126,531.39,532.137,732.015,240.237,11.852801076,88.2078997607,1.6333801558,70.2264150943,81.1217293722,77.6206520044,312.4213777611
4/19/2017,231.368,490.271,590.821,1017.1915351507,870.659,619.141,967.791,741.969,524.163,530.636,532.365,730.18,241.711,11.836283021,87.9799439452,1.6311158115,69.7449869224,80.7168745587,77.5625958365,311.9147145462
4/20/2017,231.247,488.95,592.056,1015.1264312977,870.327,617.34,967.517,741.498,522.486,529.257,533.403,728.36,242.098,11.7616691682,87.7552117997,1.6290738642,69.0435722197,80.247454056,77.3506924633,310.9773172781
4/21/2017,231.09,488.717,590.949,1019.3556485356,870.212,615.913,967.806,740.723,522.17,529.031,534.263,727.42,242.765,11.7778973341,87.7367904356,1.6283889057,68.8795128785,80.2851457333,77.3297398155,312.3153309289
4/24/2017,231.633,484.824,595.893,999.7529847674,874.894,617.003,972.615,742.682,518.576,525.833,538.76,724.22,246.664,11.8360209541,86.9474165278,1.6419925168,68.5125006721,80.8677924557,77.4188953866,305.7668654922
4/25/2017,230.809,483.44,593.311,994.8878976406,871.117,614.069,969.415,741.146,517.009,524.717,538.174,722.468,246.558,11.8044465962,86.7311388594,1.6362899428,68.1414735941,81.0011825922,77.5445916345,303.8781903621
4/26/2017,230.624,484.157,593.108,1001.4431771172,869.771,613.815,966.034,741.327,517.636,525.338,538.461,723.31,247.241,11.7924998142,86.9069670534,1.6352027611,68.16229781,81.0198796107,77.7002274569,304.7169200906
4/27/2017,231.539,485.743,596.124,1006.352578176,872.873,617.031,969.169,743.805,519.608,527.291,541.358,726.001,247.672,11.752192739,87.2532200382,1.6428056651,68.2327323311,81.2892526741,77.4168376757,305.4799463385
4/28/2017,231.344,484.829,595.741,1006.8349768326,872.298,616.672,968.954,743.794,519.04,526.687,539.277,725.043,248.677,11.8656730321,87.1207292969,1.6381898661,68.3146272177,81.1735617362,77.2781672613,304.6402214022
5/1/2017,231.36,484.856,595.782,1003.5312925573,872.367,616.715,969.039,743.858,519.071,526.72,539.305,725.08,248.704,11.8525218686,87.123657902,1.6420702024,68.0025608195,81.4968943362,77.2924305682,304.3321199834
5/2/2017,231.196,484.72,595.871,1004.2086544161,871.567,617.117,966.974,744.175,518.628,526.333,538.8,724.93,255.857,11.8848305731,87.0599229533,1.6422887091,67.9842196455,81.4177082838,77.3759252045,304.634056299
5/3/2017,231.504,484.626,596.254,1001.3361712191,874.064,617.272,969.515,744.683,518.742,526.651,541.244,725.023,255.092,11.9704926605,87.050613167,1.6428835128,67.7688893614,81.5168492548,77.4618714307,305.3477617462
5/4/2017,231.177,482.404,595.221,994.9041354492,874.573,615.414,970.572,743.561,516.361,524.518,543.223,722.3,255.259,11.9318960381,86.6373972151,1.642628413,67.1148878744,81.2256901622,77.1002743697,303.1386289244
5/5/2017,231.356,481.447,594.902,992.7836753951,876.897,614.379,974.792,743.488,515.637,523.808,543.967,721.582,258.383,11.9955509029,86.4984536776,1.6489506257,67.3905679352,81.4120469336,76.9719181096,302.2251899609
5/8/2017,231.05,481.315,594.802,994.0585972181,875.412,613.598,971.215,743.352,515.509,523.847,543.986,721.752,260.687,12.0347685845,86.4460899598,1.6497076344,67.4463037492,81.4056172436,76.9835115057,301.1363323703
5/9/2017,230.605,480.599,593.33,994.9120095125,873.826,611.727,969.316,743.09,514.732,523.491,543.347,720.656,261.598,12.0362585391,86.3292806689,1.6524611232,67.4036490745,81.1084679567,76.9098854498,299.2657198959
5/10/2017,231.035,481.114,594.978,1000.1536812009,874.623,613.473,971.135,743.633,515.818,524.414,544.36,721.362,262.129,12.0772879569,86.4532168654,1.6589996194,68.0902464422,81.5700379867,76.8714368338,299.5602390402
5/11/2017,230.54,480.633,593.35,995.740521327,872.276,611.693,968.705,742.13,515.12,523.881,544.657,720.923,262.504,12.064698138,86.3476256711,1.6652068274,68.2633069719,81.564695984,76.9907622919,300.0347238087
5/12/2017,231.083,481.885,594.961,999.5562636455,873.424,614.054,970.866,743.742,516.287,524.91,545.421,722.411,261.184,12.0800948492,86.3588041207,1.6660042583,68.1208468882,81.6194657799,77.198160691,300.0575211139
5/15/2017,230.592,480.405,592.836,990.8071537828,873.672,612.136,969.72,742.584,514.804,523.317,545.772,720.848,261.226,12.1106161281,86.2768345633,1.6728042813,68.1145294588,81.9212092359,76.9715153268,300.3783759082
5/16/2017,230.917,480.355,593.483,983.8463779941,874.878,612.338,973.048,742.501,514.942,523.342,548.15,720.397,261.268,12.1230460618,86.2950167363,1.6692196533,67.9766946898,82.0930371218,76.444840989,300.296120276
5/17/2017,231.664,481.942,595.503,987.5158568519,877.694,614.582,975.992,744.319,516.498,524.908,550.084,722.824,261.364,12.1206218322,86.5996800774,1.6725997774,68.3544926838,82.3888371204,76.5816525432,301.9940435281
5/18/2017,231.982,482.782,596.73,992.6401869159,877.892,615.875,977.134,745.389,517.033,525.21,550.346,724.101,261.152,12.0647578171,86.7153588755,1.6654780913,68.3367164815,81.7545940944,76.5829748002,303.2370366968
5/19/2017,231.928,482.059,596.509,987.8343319179,877.663,615.67,978.104,745.309,516.37,524.624,551.381,723.073,261.24,12.086,86.5356166316,1.6708860514,68.4152614728,81.9172315376,76.3900495479,302.4574911774
5/22/2017,231.568,481.024,595.116,981.8258605728,875.708,614.439,978.09,743.691,515.484,523.568,551.971,721.869,261.399,12.0759984928,86.3541295865,1.676563005,68.344163979,82.1586097494,76.3055952624,300.9240049353
5/23/2017,231.73,480.874,595.661,982.7093567589,875.831,615.373,979.796,744.317,515.436,523.531,551.571,721.266,260.659,12.11185826,86.3320795271,1.6754167128,68.3806017926,81.9745275951,76.6073680649,302.0833142386
5/24/2017,231.672,480.925,595.654,984.6775500753,876.304,615.704,978.697,744.35,515.292,523.318,549.766,721.681,254.891,12.1418713251,86.30979254,1.6814929169,68.3577998774,82.3578887004,76.7995357627,301.5059275873
5/25/2017,232.159,482.301,597.248,984.548603094,877.807,617.49,980.051,745.738,516.705,523.42,550.792,721.794,255.082,12.1576289459,86.3409979707,1.6887977208,68.5678839377,82.7520360797,76.8578225595,302.1327340274
5/26/2017,232.702,483.636,599.03,977.6222336593,879.637,619.744,980.646,747.076,518.207,525.939,552.275,725.435,255.391,12.1715258083,86.3353511465,1.6851576883,68.3754497242,82.6559827782,76.992629802,302.6164364704
5/29/2017,232.734,484.83,599.869,982.1876256678,878.93,620.939,977.128,747.334,519.569,527.248,552.551,726.97,255.246,12.1555165317,87.1543884882,1.6812598145,68.2689576296,82.6598795526,76.9974536382,302.7988819136
5/30/2017,232.72,484.677,600.151,983.00885974,880.171,621.158,975.841,747.344,519.3,526.924,553.658,726.799,255.279,12.1737470708,87.0843723325,1.6812553754,67.9601716011,82.7784362317,76.6291329716,303.5435490529
5/31/2017,232.775,484.449,600.788,977.5317145973,879.147,621.886,976.086,747.372,519.394,526.977,555.342,726.558,254.712,12.2529503282,87.0528459383,1.6802931315,67.7313905607,82.7898918693,76.809431061,304.4439338235
6/1/2017,232.361,484.293,600.109,975.7352180659,878.013,620.936,971.647,746.49,518.99,526.625,556.681,726.323,252.294,12.2586396571,87.0136713761,1.6824960963,67.6425877575,82.619402718,76.8805872222,304.4098322996
6/2/2017,232.566,485.408,601.128,972.4010282776,877.57,621.717,971.423,747.07,519.959,527.432,555.245,728.026,254.056,12.2768944359,87.1804660353,1.6848664164,67.500157679,82.9499617664,76.9877429612,305.1594202899
6/5/2017,232.364,485.436,600.157,976.5567176187,877.669,620.586,970.453,746.496,519.3,527.466,554.484,726.948,254.1,12.2637033101,87.1816067852,1.6875222488,67.5283787692,82.7762201887,77.0022015467,305.4652662613
6/6/2017,232.898,485.69,602.585,978.1893098318,880.147,622.797,971.91,748.116,520.577,528.242,554.232,728.399,254.143,12.2403524765,87.2798279223,1.6814722335,67.2776969075,82.7186549812,76.7163599182,305.3945004836
6/7/2017,232.586,485.582,601.982,983.4255796559,878.534,622.399,968.784,748.536,520.732,528.299,554.238,728.173,254.24,12.2644207004,87.3183159565,1.6827455306,67.1296804369,82.6580875782,76.7107501341,305.4272421576
6/8/2017,233.321,485.685,603.374,980.7603553709,882.403,623.425,975.674,749.645,520.725,528.33,555.533,728.57,255.177,12.2697244566,87.4100762948,1.6843724934,67.4250472391,82.7216411332,76.7881002888,305.5346201686
6/9/2017,233.557,485.254,603.211,971.9669609798,884.368,622.28,979.928,750.207,520.192,527.866,556.357,728.089,255.308,12.2818615297,87.2951806014,1.6877684043,67.5594120586,83.0219694888,76.9512132665,305.5782877154
6/12/2017,234.225,485.482,605.687,965.8856140748,884.517,624.018,985.46,750.91,520.808,528.484,557.56,728.461,258.258,12.2782675062,87.3959117805,1.6887758122,67.6779103141,82.9907121481,76.741122449,305.7384976742
6/13/2017,234.364,485.513,605.656,963.3840736113,885.136,624.076,987.331,750.588,520.733,528.501,558.594,727.925,259.912,12.2858289843,87.4237381582,1.6948513733,67.8900558186,82.9482119221,77.0958128369,305.5250910096
6/14/2017,234.982,486.755,607.319,971.4902783289,887.543,626.031,989.493,751.57,522.253,529.9,561.8,729.563,260.746,12.3025560572,87.6890078266,1.7008438861,67.9434149132,82.97120528,77.0785192776,304.4910316987
6/15/2017,234.168,484.815,604.552,971.4678111588,885.143,622.935,986.695,749.82,519.934,530.002,561.602,727.025,259.795,12.2293321145,87.3030239861,1.6873358284,67.5400770408,82.1660002595,76.91951337,304.5917475505
6/16/2017,234.165,484.973,604.852,972.0521321596,884.197,623.373,987.063,750.161,520.043,528.016,560.104,727.343,263.265,12.2380961476,87.3134980669,1.6883129112,67.5329238952,82.6484181012,77.005285575,303.6011563346
6/19/2017,234.306,484.958,604.957,971.7014107031,884.904,623.853,988.534,750.574,520.196,528.234,561.235,727.294,262.902,12.2397569179,87.3395630252,1.6873043254,67.7432532543,82.4547674942,76.9446153846,303.837631591
6/20/2017,234.844,485.779,606.413,967.8153881046,887.844,625.305,991.106,751.246,521.104,529.034,561.202,728.242,264.355,12.1602247703,87.4682080925,1.6840180857,67.2529329939,81.9938921577,76.6963008379,304.6755997606
6/21/2017,234.975,485.736,606.652,968.2980053418,889.411,625.326,992.184,751.737,521.194,529.102,559.519,728.147,264.743,12.1609557818,87.4900858998,1.6832713822,67.3579987387,81.7818892263,76.7302390999,304.4918062972
6/22/2017,235.161,486.227,607.016,969.0780141844,889.656,625.579,993.466,751.934,521.776,529.507,559.175,728.896,264.816,12.1638458905,87.685263625,1.6846360141,67.7635873871,81.8720987771,77.0929427157,305.545978336
6/23/2017,234.903,485.708,606.009,969.8527153824,889.475,624.359,992.237,752.065,521.053,529.094,560.335,728.416,267.381,12.1807313777,87.6602439123,1.6843751292,67.8359598096,82.1780350105,76.9878061277,305.2734897009
6/26/2017,234.943,486.006,605.848,971.0183658384,889.414,624.048,992.894,752.463,521.133,529.246,559.894,728.508,267.019,12.2187261923,87.689680213,1.6878834534,67.5370710575,82.6091706946,76.9516149689,304.8755807001
6/27/2017,233.354,482.479,601.562,960.7222505236,883.984,619.897,986.045,748.022,517.989,525.925,556.403,723.588,265.438,12.2043879028,87.3418283294,1.6818217609,67.2685637454,82.2474654651,76.798246288,303.3937835728
6/28/2017,233.314,482.582,601.297,960.9735269001,886.584,619.597,984.517,748.68,517.037,525.167,557.698,723.68,265.401,12.168190545,87.1697707255,1.6815373923,66.5801550549,81.8654427034,76.8117251469,301.7148618303
6/29/2017,231.829,479.399,597.411,950.1029403401,880.647,615.758,977.62,744.609,514.397,522.518,556.465,720.342,266.302,12.1789132507,86.7000618596,1.6771161748,66.6179239133,81.7057045712,76.9459780197,300.0759134769
6/30/2017,231.544,478.738,596.316,950.6542907579,880.211,614.514,976.729,744.228,513.587,521.847,556.914,719.542,266.391,12.2133256749,86.5162978057,1.6809581627,66.8358802596,81.6446388462,77.4002079002,299.594415198
7/3/2017,231.583,478.243,595.844,948.643450552,881.127,614.107,978.707,743.05,513.112,521.472,558.06,718.499,266.674,12.1833387557,86.3846526265,1.6824262594,67.1924250395,81.8573062457,77.3866569715,299.1496552039
7/4/2017,231.62,478.135,595.84,951.2839492114,880.575,613.457,979.887,743.892,512.714,521.752,559.2,718.817,267.471,12.1557944676,86.4189761588,1.6845861856,67.4415512465,81.756026331,77.1347495736,298.7877128121
7/5/2017,231.606,478.314,596.509,950.2606810792,878.722,613.962,978.92,744.099,513.159,522.116,559.476,719.105,267.604,12.1714581219,86.5900228587,1.6813509854,67.1333210788,81.675601164,77.4636604499,298.9692511537
7/6/2017,230.023,475.374,592.281,940.2418256131,872.937,609.087,971.363,740.822,510.06,519.166,556.957,715.065,267.675,12.169551233,85.999367978,1.6769597168,66.9500584863,81.5840158614,77.158629277,296.6146141589
7/7/2017,229.706,475.492,591.905,938.571751668,871.206,609.071,967.894,741.442,509.728,518.902,555.481,714.956,265.229,12.1676575505,85.9320768926,1.6795474749,66.9328714638,81.5778734446,77.4823333507,296.3810130615
7/10/2017,230.222,476.311,592.775,941.1904896369,874.384,609.958,971.072,742.289,510.492,519.85,555.595,716.145,265.271,12.1723410781,86.1677379448,1.6822904713,67.1254472743,81.8004958092,77.4836125273,296.2335952046
7/11/2017,229.855,475.876,591.91,937.0906432749,873.208,608.799,968.76,741.514,509.72,519.185,554.882,715.401,265.99,12.1549465471,86.1668795804,1.6837251591,67.0400924807,81.5306927197,77.3393547717,294.6086720622
7/12/2017,230.723,476.915,594.409,940.565462754,875.994,611.825,973.471,743.148,511.419,520.878,556.21,717.41,266.002,12.217007337,86.300524405,1.6929965911,67.430096446,81.8812056528,77.58840821,296.0265201399
7/13/2017,230.316,476.326,593.921,942.136660051,873.075,610.977,971.146,741.817,510.825,520.367,554.338,716.56,266.374,12.2340865569,86.1670039737,1.6929226758,67.7644572812,82.1076562389,78.1148207401,294.9997734584
7/14/2017,230.536,476.579,594.355,949.7199679963,875.257,611.385,971.99,742.343,511.085,520.555,555.128,716.786,266.742,12.2705738051,86.3133123105,1.6977430742,67.9520394418,82.6034827291,78.1506242364,294.9911768698
7/17/2017,230.98,477.06,595.273,949.1426943891,878.334,612.323,974.5,743.072,511.479,521.043,556.507,717.582,266.783,12.2921206076,86.3703046317,1.6967427739,68.3535615815,82.5871356712,78.2136951786,295.5316163491
7/18/2017,231.42,477.611,596.175,941.6176718566,880.987,612.925,976.959,744.007,512.295,522.024,557.55,718.734,267.191,12.2922265887,86.5348931021,1.7003354846,68.3819009371,82.842072677,77.9144281724,295.8811271179
7/19/2017,231.71,478.31,597.682,951.2986865942,880.876,614.279,977.383,745.076,513.168,522.721,557.482,719.295,267.234,12.2895160672,86.711088101,1.6953561054,68.7591350944,82.5312577922,78.2706798436,297.4928360246
7/20/2017,231.969,478.241,597.415,935.3937161672,884.58,613.712,980.352,745.348,512.505,522.41,558.674,719.551,266.758,12.2877240057,86.5735685663,1.7007300226,68.3334493002,82.6124777184,77.9264011684,295.0207806288
7/21/2017,232.49,478.991,599.11,937.301242409,884.627,615.435,983.218,745.734,514.122,523.824,561.083,720.677,267.949,12.3205226749,86.7424176208,1.7028794275,68.4046255153,81.6457599248,77.7762291586,296.2316084929
7/24/2017,232.637,479.254,599.508,942.2477449717,883.416,615.907,984.838,746.23,514.435,524.094,562.217,720.799,267.124,12.3199892428,86.7782387391,1.7030713019,68.5342340893,81.955740852,78.005169038,296.5056740808
